"Date","Airtemp_min","Airtemp_avg","Airtemp_max","Dewpoint_min","Soiltemp_avg","Soiltemp_max","Soiltemp_min","Snow_height","Precipitation","Cloud_O","Cloud_H","Windspeedavg_ms","Windspeedmax_ms","atmopressure_gPa","SaturationDeficit_Avg_gPa","SaturationDeficit_Max_gPa","Humidityavg_%","Humiditymin_%","Partialpressure_avg_gPa","Partialpressure_max_gPa"
"2019-01-05","-18","-15","-11","-19.6","-15","-11","-18","","0","2","6","4.9","6","1021.5","0.43","0.65","79","75","0.43","0.65"
"2019-01-06","-23","-16","-11","-20.5","-16","-11","-23","","0","6","7","3.4","5","1016","0.53","0.76","77","72","0.53","0.76"
"2019-01-07","-19","-13","-11","-17.4","-13","-11","-19","","0.4","3","1","3","5","1003.7","0.49","0.64","82","77","0.49","0.64"
"2019-01-08","-23","-21","-18","-25.4","-21","-18","-23","","0","4","7","1.3","2","999.7","0.22","0.26","83","81","0.22","0.26"
"2019-01-09","-23","-19","-15","-21.9","-19","-15","-23","","0.4","3","6","2.9","4","998.1","0.27","0.32","82","79","0.27","0.32"
"2019-01-10","-27","-20","-16","-27.6","-20","-16","-27","","0","3","3","1.5","3","1011.6","0.27","0.36","81","80","0.27","0.36"
"2019-01-11","-22","-18","-16","-22.9","-18","-16","-22","","0.3","3","3","2.8","5","1012.8","0.33","0.40","81","75","0.33","0.40"
"2019-01-12","-22","-19","-15","-22.8","-19","-15","-22","","0","5","6","2.4","4","1014","0.28","0.44","81","75","0.28","0.44"
"2019-01-13","-20","-9","-3","-20.9","-9","-3","-20","","0.3","2","6","6.6","10","1009.4","1","1.52","71","56","1","1.52"
"2019-01-14","-9","-6","-3","-11.3","-6","-3","-9","","0","2","3","5.9","8","999.7","1.2","1.64","73","63","1.2","1.64"
"2019-01-15","-22","-10","-4","-23.3","-10","-4","-22","","0","3","5","2.3","4","1001.1","0.72","0.91","78","75","0.72","0.91"
"2019-01-16","-22","-14","-10","-19.8","-14","-10","-22","","0.2","3","6","2.3","4","1010.3","0.50","0.83","80","73","0.50","0.83"
"2019-01-17","-21","-15","-10","-18","-15","-10","-21","","0","6","7","3.5","6","1013.1","0.55","0.74","77","72","0.55","0.74"
"2019-01-18","-10","-4","-3","-10.5","-4","-3","-10","","1.4","2","6","3.5","7","1004.5","1","1.23","78","72","1","1.23"
"2019-01-19","-6","-4","-3","-8.1","-4","-3","-6","","0","2","2","2.6","4","1003.2","0.79","0.91","83","80","0.79","0.91"
"2019-01-20","-12","-7","-2","-14.7","-7","-2","-12","","0","2","6","2.6","4","1002.2","0.73","1.43","81","73","0.73","1.43"
"2019-01-21","-20","-7","-1","-16.6","-7","-1","-20","","0.4","3","3","4","6","1001.2","1","1.54","76","67","1","1.54"
"2019-01-22","-22","-15","-10","-20.1","-15","-10","-22","","0","4","4","5","7","1010.3","0.75","1.30","70","58","0.75","1.30"
"2019-01-23","-11","-8","-6","-15.4","-8","-6","-11","","1.6","2","6","4.8","9","1006.3","0.93","1.11","74","63","0.93","1.11"
"2019-01-24","-21","-12","-6","-24.2","-12","-6","-21","","4.3","2","1","3.6","5","1008","0.52","0.63","79","70","0.52","0.63"
"2019-01-25","-29","-23","-16","-31.1","-23","-16","-29","","0","4","4","3.5","8","1019.9","0.30","0.53","72","70","0.30","0.53"
"2019-01-26","-24","-18","-12","-26.1","-18","-12","-24","","0.5","3","3","4.9","10","1004.6","0.56","0.74","69","57","0.56","0.74"
"2019-01-27","-28","-24","-18","-30.3","-24","-18","-28","","0","7","7","2.9","5","1019.8","0.37","0.50","65","61","0.37","0.50"
"2019-01-28","-36","-29","-19","-38.9","-29","-19","-36","","0","7","7","0.8","2","1032.7","0.20","0.33","68","65","0.20","0.33"
"2019-01-29","-30","-25","-20","-32.2","-25","-20","-30","","0","4","7","2.8","4","1022.9","0.35","0.56","65","55","0.35","0.56"
"2019-01-30","-22","-16","-10","-25.1","-16","-10","-22","","0","2","4","2","5","1009.2","0.69","1.10","65","62","0.69","1.10"
"2019-01-31","-26","-19","-11","-27.8","-19","-11","-26","","0","3","3","5.4","9","1015.6","0.55","0.95","65","60","0.55","0.95"
"2019-02-01","-29","-24","-20","-31.1","-24","-20","-29","","3.4","2","4","3.1","6","1024.8","0.34","0.41","66","62","0.34","0.41"
"2019-02-02","-20","-16","-11","-23.2","-16","-11","-20","","3.3","2","3","3","5","1016.2","0.52","0.62","71","68","0.52","0.62"
"2019-02-03","-26","-23","-19","-28.9","-23","-19","-26","","1","6","6","4.3","7","1020.9","0.30","0.39","71","66","0.30","0.39"
"2019-02-04","-32","-27","-24","-32.7","-27","-24","-32","","0.8","6","4","6","8","1023.9","0.25","0.33","69","65","0.25","0.33"
"2019-02-05","-31","-28","-22","-34.6","-28","-22","-31","","0","3","3","5.5","7","1024.8","0.24","0.38","64","57","0.24","0.38"
"2019-02-06","-41","-34","-28","-42.1","-34","-28","-41","","0","1","7","1.3","2","1029.5","0.13","0.22","70","64","0.13","0.22"
"2019-02-07","-42","-35","-27","-42.4","-35","-27","-42","","0","7","7","0.5","3","1032","0.12","0.27","69","62","0.12","0.27"
"2019-02-08","-38","-31","-25","-39.8","-31","-25","-38","","0","4","4","2.4","5","1026.5","0.17","0.29","70","64","0.17","0.29"
"2019-02-09","-25","-19","-15","-25.6","-19","-15","-25","","1.7","2","7","4.8","6","1011.9","0.36","0.49","75","70","0.36","0.49"
"2019-02-10","-38","-24","-16","-36.1","-24","-16","-38","","1.8","6","7","1.8","4","1012.3","0.21","0.36","78","75","0.21","0.36"
"2019-02-11","-18","-14","-9","-17.9","-14","-9","-18","","1.1","2","4","1.4","4","1012.1","0.52","1.22","79","63","0.52","1.22"
"2019-02-12","-14","-10","-9","-13.7","-10","-9","-14","","0","3","3","3.6","5","1016.7","0.52","0.93","83","70","0.52","0.93"
"2019-02-13","-21","-16","-10","-20.9","-16","-10","-21","","0","7","7","2.9","4","1022","0.48","0.93","78","69","0.48","0.93"
"2019-02-14","-19","-15","-9","-19.3","-15","-9","-19","","0","7","7","3.1","4","1020.4","0.56","1.11","77","63","0.56","1.11"
"2019-02-15","-25","-18","-6","-25.5","-18","-6","-25","","0","4","7","1.9","5","1007.9","0.61","1.60","74","54","0.61","1.60"
"2019-02-16","-18","-11","-6","-15.4","-11","-6","-18","","0.5","2","6","3.3","4","999.6","0.62","1.02","79","70","0.62","1.02"
"2019-02-17","-12","-9","-5","-12.2","-9","-5","-12","","2.3","2","4","3.6","5","991.4","0.61","1.02","81","72","0.61","1.02"
"2019-02-18","-16","-11","-2","-15.7","-11","-2","-16","","0.2","2","6","1.8","3","986.7","0.48","0.92","85","75","0.48","0.92"
"2019-02-19","-17","-7","-3","-11.9","-7","-3","-17","","1.4","2","6","3.6","6","987.4","0.46","0.59","88","86","0.46","0.59"
"2019-02-20","-7","-4","-2","-9.9","-4","-2","-7","","0","2","6","3.4","4","995.1","0.92","1.44","81","71","0.92","1.44"
"2019-02-21","-12","-10","-7","-14","-10","-7","-12","","0.4","3","3","3.9","5","1005","0.61","0.92","80","70","0.61","0.92"
"2019-02-22","-12","-8","-2","-12.7","-8","-2","-12","","0","2","3","6.3","7","1012.8","1","1.87","74","60","1","1.87"
"2019-02-23","-13","-9","-6","-13.7","-9","-6","-13","","0","6","4","4.6","7","1012.2","0.77","1.03","79","77","0.77","1.03"
"2019-02-24","-16","-12","-7","-16.7","-12","-7","-16","","0.4","3","3","4.8","6","1004.1","0.54","0.76","80","71","0.54","0.76"
"2019-02-25","-20","-16","-11","-19.5","-16","-11","-20","","0","4","1","5.3","7","1002.5","0.49","0.81","77","69","0.49","0.81"
"2019-02-26","-23","-15","-4","-20","-15","-4","-23","","0","6","1","3.3","6","999.2","0.49","0.91","78","68","0.49","0.91"
"2019-02-27","-26","-17","-11","-24.4","-17","-11","-26","","0.4","6","7","2.1","5","996.5","0.40","0.95","80","65","0.40","0.95"
"2019-02-28","-24","-14","-6","-22.6","-14","-6","-24","","0","6","6","2.3","4","993","0.50","1.10","79","65","0.50","1.10"
"2019-03-01","-21","-12","-4","-17.1","-12","-4","-21","","0","5","4","3.9","6","993.1","0.59","1.12","81","74","0.59","1.12"
"2019-03-02","-11","-8","-2","-13.3","-8","-2","-11","","0","6","6","4.1","7","995.5","0.72","1.31","78","63","0.72","1.31"
"2019-03-03","-11","-4","-2","-10.1","-4","-2","-11","","5.7","2","2","10.4","12","981.3","0.79","1.74","84","64","0.79","1.74"
"2019-03-04","-12","-9","-2","-13.8","-9","-2","-12","","0","3","3","7","9","989.5","0.92","1.20","74","64","0.92","1.20"
"2019-03-05","-18","-10","-4","-18.5","-10","-4","-18","","0.2","6","5","5.4","8","997.8","0.95","1.64","71","59","0.95","1.64"
"2019-03-06","-18","-6","0","-14.4","-6","0","-18","","0","2","2","3.6","9","1004.5","1","2.12","80","66","1","2.12"
"2019-03-07","-2","-1","0","-3.3","-1","0","-2","","0","2","6","8.5","10","1001","1.4","2.15","78","69","1.4","2.15"
"2019-03-08","-13","-7","-1","-15.2","-7","-1","-13","","0","1","1","3.3","6","1012.2","1.3","1.96","65","54","1.3","1.96"
"2019-03-09","-17","-11","-4","-19.3","-11","-4","-17","","0","7","7","4.4","6","1018.2","1.2","2.17","62","50","1.2","2.17"
"2019-03-10","-12","-7","-1","-17.8","-7","-1","-12","","0.5","4","4","7.1","9","1010.6","1.5","2.18","61","49","1.5","2.18"
"2019-03-11","-4","-2","0","-5.3","-2","0","-4","","1","2","2","4.8","6","1006.7","0.70","1.15","88","83","0.70","1.15"
"2019-03-12","-2","-1","0","-5.3","-1","0","-2","","0","6","7","5.5","7","1006.6","1.9","2.98","73","60","1.9","2.98"
"2019-03-13","-2","-1","0","-3.4","-1","0","-2","","0","6","4","6.3","8","1002.7","1.7","2.39","76","70","1.7","2.39"
"2019-03-14","-2","0","0","-2.8","0","0","-2","","0","2","3","5.1","8","1002.3","2","3.81","74","57","2","3.81"
"2019-03-15","-3","-1","0","-7.4","-1","0","-3","","0","2","6","7.3","8","992.3","1.8","2.40","71","61","1.8","2.40"
"2019-03-16","-8","-5","-2","-11.9","-5","-2","-8","","0","1","7","5.3","7","1002.3","1.5","2.53","66","53","1.5","2.53"
"2019-03-17","-13","-6","0","-15.6","-6","0","-13","","0","7","7","2.8","6","1013.2","1.9","3.36","56","43","1.9","3.36"
"2019-03-18","-16","-10","-2","-16.9","-10","-2","-16","","0","7","7","2.6","6","1021.4","0.81","1.67","77","63","0.81","1.67"
"2019-03-19","-18","-12","-4","-17.5","-12","-4","-18","","0","4","7","1.9","4","1021.4","0.66","2.00","82","60","0.66","2.00"
"2019-03-20","-16","-8","0","-17.2","-8","0","-16","","0","7","7","3.1","4","1018.7","0.95","2.36","79","60","0.95","2.36"
"2019-03-21","-15","-8","0","-14","-8","0","-15","","0","1","7","1.9","4","1010.8","1.5","3.79","73","47","1.5","3.79"
"2019-03-22","-12","-5","0","-8.9","-5","0","-12","","0","4","7","1.5","3","1006.4","1.1","2.96","82","58","1.1","2.96"
"2019-03-23","-5","-1","0","-4.3","-1","0","-5","","0","3","3","2","4","1006.8","1.1","2.54","83","64","1.1","2.54"
"2019-03-24","-8","-3","0","-7.1","-3","0","-8","","0","0","0","1.8","3","1010.4","1.2","3.65","80","53","1.2","3.65"
"2019-03-25","-10","-4","0","-9.4","-4","0","-10","","0","4","1","2.8","5","1012.3","1.4","3.46","79","61","1.4","3.46"
"2019-03-26","-2","0","0","-1.9","0","0","-2","","5.7","3","4","5.6","9","1005","0.72","1.95","90","74","0.72","1.95"
"2019-03-27","-5","-3","-1","-6.2","-3","-1","-5","","0","7","7","3.1","4","1011.9","1.9","4.12","73","50","1.9","4.12"
"2019-03-28","-8","-3","0","-7.2","-3","0","-8","","0","4","1","4.3","9","1013.6","1.8","3.74","73","50","1.8","3.74"
"2019-03-29","-1","0","0","-6.3","0","0","-1","","2.9","0","0","4.9","8","998.1","0.74","2.59","89","60","0.74","2.59"
"2019-03-30","0","2","8","-2.2","2","8","0","","0","0","0","4.1","6","1002.3","1.2","3.15","84","64","1.2","3.15"
"2019-03-31","0","2","5","-5.1","2","5","0","","0","2","3","5.4","7","1000.5","1.8","3.06","74","58","1.8","3.06"
"2019-04-01","-4","2","9","-3.9","2","9","-4","","0","7","7","4.9","7","1004.9","2.4","4.9","71","52","2.4","4.9"
"2019-04-02","0","5","14","-4","5","14","0","","0","4","7","3.4","6","1008.3","2.9","5.7","67","44","2.9","5.7"
"2019-04-03","-1","2","8","-4","2","8","-1","","4.3","2","4","7.9","14","1010.3","1.6","2.29","78","69","1.6","2.29"
"2019-04-04","0","0","0","-0.3","0","0","0","","13.3","2","2","7.5","10","1005.4","0.30","0.50","95","92","0.30","0.50"
"2019-04-05","0","2","6","-4.9","2","6","0","","0.6","3","3","5.4","7","1009.7","1.7","4.13","78","54","1.7","4.13"
"2019-04-06","-5","3","14","-6","3","14","-5","","0","7","7","2.3","5","1017.4","2.9","5.4","66","49","2.9","5.4"
"2019-04-07","-4","5","20","-8.1","5","20","-4","","0","7","7","2.3","4","1020.7","3.7","8.3","63","29","3.7","8.3"
"2019-04-08","-2","6","16","-6.4","6","16","-2","","0","1","7","2.4","6","1017.3","4.4","10.1","62","32","4.4","10.1"
"2019-04-09","0","8","22","-1.4","8","22","0","","0","4","7","1","3","1008.3","4.8","10.9","62","34","4.8","10.9"
"2019-04-10","-1","8","22","-3","8","22","-1","","0","7","7","2.8","5","1012.4","4.2","8.5","62","37","4.2","8.5"
"2019-04-11","-3","8","23","-2.2","8","23","-3","","0","7","7","1","3","1014.2","4.5","11.3","68","33","4.5","11.3"
"2019-04-12","-2","9","22","-3.2","9","22","-2","","0","1","7","2.1","5","1009.4","7.3","15.5","57","26","7.3","15.5"
"2019-04-13","4","12","25","-4.4","12","25","4","","0","1","7","3.3","5","1003","7.9","14.8","45","30","7.9","14.8"
"2019-04-14","0","2","8","-1.5","2","8","0","","1.3","2","4","5.5","11","1007.1","1.3","2.20","83","74","1.3","2.20"
"2019-04-15","-2","3","15","-10.4","3","15","-2","","0.4","3","3","5.3","7","1005.3","2.7","5.82","61","32","2.7","5.82"
"2019-04-16","-4","3","10","-8","3","10","-4","","0","4","4","4.9","7","997.3","3.5","6.7","56","33","3.5","6.7"
"2019-04-17","-6","-2","5","-11.6","-2","5","-6","","2.8","2","2","6.9","9","996.6","1","1.54","77","62","1","1.54"
"2019-04-18","-10","-2","6","-14.5","-2","6","-10","","0","1","7","5.6","7","1013","2.3","4.53","56","38","2.3","4.53"
"2019-04-19","-8","2","18","-11.7","2","18","-8","","0","4","7","1.4","2","1012.2","3.3","6.36","55","31","3.3","6.36"
"2019-04-20","-7","5","18","-10.9","5","18","-7","","0","4","4","2.1","5","1005.3","4.1","8.7","57","24","4.1","8.7"
"2019-04-21","0","8","18","-5.6","8","18","0","","0","6","6","2.1","4","1008.3","4.4","7.9","55","35","4.4","7.9"
"2019-04-22","2","5","12","-5.7","5","12","2","","0","6","6","2","4","1009.4","4.4","8.1","57","33","4.4","8.1"
"2019-04-23","1","8","24","-3.3","8","24","1","","0","2","6","2.8","5","1003.7","6.1","10.9","51","31","6.1","10.9"
"2019-04-24","5","10","25","-1.8","10","25","5","","0","2","6","3.6","6","997.8","6.3","9.4","50","36","6.3","9.4"
"2019-04-25","2","7","12","-3.5","7","12","2","","3.6","3","3","3.1","6","994.6","2.2","3.7","77","62","2.2","3.7"
"2019-04-26","-2","6","17","-8.5","6","17","-2","","0","6","4","2.4","4","1002.3","3.7","6.7","55","33","3.7","6.7"
"2019-04-27","0","5","18","-6.9","5","18","0","","0","6","4","5.6","11","999.8","3.4","6.5","59","37","3.4","6.5"
"2019-04-28","-1","10","23","-6.3","10","23","-1","","0","5","4","6","8","996.6","6","11.9","53","36","6","11.9"
"2019-04-29","3","10","20","-0.9","10","20","3","","0.1","6","4","7","9","988.5","3.7","7.8","73","56","3.7","7.8"
"2019-04-30","-2","0","3","-10","0","3","-2","","0","2","2","6","7","997.6","1.9","3.53","66","45","1.9","3.53"
"2019-05-01","-5","3","16","-11.5","3","16","-5","","0","4","4","4.5","7","1007","4","7.32","50","26","4","7.32"
"2019-05-02","-4","8","26","-16.1","8","26","-4","","0","6","7","3","5","1009.8","6.8","12.4","40","13","6.8","12.4"
"2019-05-03","-1","11","25","-8.9","11","25","-1","","0","4","7","4.5","8","1012.5","9.5","15.7","34","18","9.5","15.7"
"2019-05-04","5","14","26","-5.3","14","26","5","","0","6","7","5.4","9","1013.1","11.6","19.9","37","25","11.6","19.9"
"2019-05-05","9","18","33","-3.5","18","33","9","","0","6","1","3.4","5","1014","14.5","25.9","35","19","14.5","25.9"
"2019-05-06","9","18","32","-2.6","18","32","9","","0","2","4","2.6","5","1014.5","15.3","26.1","38","16","15.3","26.1"
"2019-05-07","7","21","37","-0.9","21","37","7","","0","6","7","2.1","5","1011","17","32.7","41","15","17","32.7"
"2019-05-08","10","21","38","0.7","21","38","10","","0","4","7","2.1","5","1007.1","18.6","34.1","41","16","18.6","34.1"
"2019-05-09","12","22","39","3.7","22","39","12","","0","6","4","1.3","2","1005.9","17","35.2","46","18","17","35.2"
"2019-05-10","13","21","33","7.9","21","33","13","","0","2","6","6.5","10","1010","13.4","18.8","49","36","13.4","18.8"
"2019-05-11","10","22","38","4.7","22","38","10","","0","7","7","2.9","6","1010.1","14.6","27.2","47","31","14.6","27.2"
"2019-05-12","11","22","37","4.3","22","37","11","","0","1","7","4.6","8","1010.6","12.8","20.2","47","31","12.8","20.2"
"2019-05-13","10","18","31","-1.4","18","31","10","","0","6","4","5.3","7","1011.8","8.7","12.6","45","31","8.7","12.6"
"2019-05-14","7","11","20","-0.6","11","20","7","","4.1","3","3","7.1","12","1006.7","4.3","7.4","65","44","4.3","7.4"
"2019-05-15","-1","11","26","-7.5","11","26","-1","","0","7","7","4.8","8","1015.4","5","8.7","50","34","5","8.7"
"2019-05-16","0","14","29","-8.2","14","29","0","","0","7","7","1.5","2","1014.6","7","12.8","47","23","7","12.8"
"2019-05-17","6","14","28","-8.5","14","28","6","","0.3","4","4","6.4","9","1002.5","11.2","17.4","31","16","11.2","17.4"
"2019-05-18","10","12","24","-5","12","24","10","","3.3","2","3","4.6","6","990.8","3.6","9.7","72","30","3.6","9.7"
"2019-05-19","5","10","21","-1.1","10","21","5","","2.5","6","4","4.6","7","988.6","4.1","7.8","64","42","4.1","7.8"
"2019-05-20","4","11","27","-5.1","11","27","4","","0","6","4","4.6","7","991.6","5","9.3","58","31","5","9.3"
"2019-05-21","3","11","32","-2.2","11","32","3","","0","4","4","4","8","993.6","4.6","9.2","63","38","4.6","9.2"
"2019-05-22","6","10","22","-2.5","10","22","6","","1.4","2","6","4.1","7","998.3","3.4","7","69","43","3.4","7"
"2019-05-23","6","14","31","-3.1","14","31","6","","0","3","4","2.4","4","1001.4","7.9","15.2","50","24","7.9","15.2"
"2019-05-24","9","18","33","-4.8","18","33","9","","0","6","1","6.5","10","991.7","15.9","27.5","35","14","15.9","27.5"
"2019-05-25","5","13","22","-5.6","13","22","5","","4.1","2","4","7.5","10","993.5","7.4","20.2","56","18","7.4","20.2"
"2019-05-26","2","14","29","-7.8","14","29","2","","0","5","1","4.8","8","1008.1","7.6","13.5","45","22","7.6","13.5"
"2019-05-27","4","19","36","-4.3","19","36","4","","0","5","7","3.9","7","1011.5","13.9","26.5","37","14","13.9","26.5"
"2019-05-28","10","22","44","-6.3","22","44","10","","0","6","7","4.4","8","1006.6","20.7","33.9","24","10","20.7","33.9"
"2019-05-29","13","18","30","4.5","18","30","13","","4.8","2","4","2.4","3","999.9","8.7","19.2","58","31","8.7","19.2"
"2019-05-30","10","19","32","1.3","19","32","10","","0","6","6","4.4","7","1003.7","9.1","16.8","59","32","9.1","16.8"
"2019-05-31","11","21","34","5.3","21","34","11","","0","5","1","3.8","6","999.7","10.1","18.5","57","46","10.1","18.5"
"2019-06-01","15","20","30","11.5","20","30","15","","0","5","6","4.9","8","998","5.8","8.2","73","63","5.8","8.2"
"2019-06-02","11","21","39","8.7","21","39","11","","7.6","6","6","3.1","5","999.3","7.6","18.2","69","42","7.6","18.2"
"2019-06-03","10","19","30","3.7","19","30","10","","0","4","7","3.9","7","1001.5","9.1","18.3","63","32","9.1","18.3"
"2019-06-04","12","17","33","6.2","17","33","12","","5.7","5","4","4.9","8","994.3","7.5","15.9","64","38","7.5","15.9"
"2019-06-05","10","15","22","6.9","15","22","10","","3.8","6","6","3.6","5","987","2.5","4.3","82","70","2.5","4.3"
"2019-06-06","12","18","32","8.3","18","32","12","","2.8","2","2","2","3","988.4","3.8","8.8","79","56","3.8","8.8"
"2019-06-07","13","15","18","12","15","18","13","","7.4","2","5","5.4","9","984.8","1.5","2.4","91","86","1.5","2.4"
"2019-06-08","12","14","17","10.5","14","17","12","","1.2","2","2","6.1","9","989.6","2.4","4.3","85","76","2.4","4.3"
"2019-06-09","12","18","28","4.3","18","28","12","","0","3","3","6.6","9","998.3","8.2","15.9","60","35","8.2","15.9"
"2019-06-10","9","20","32","5.3","20","32","9","","0","5","1","3.5","6","1000.7","11.8","23.4","58","37","11.8","23.4"
"2019-06-11","12","26","41","12.1","26","41","12","","0","6","4","3","5","998.4","12.4","21.1","61","45","12.4","21.1"
"2019-06-12","15","22","33","11.8","22","33","15","","6.4","6","6","3.3","6","993.2","7.7","15.4","72","53","7.7","15.4"
"2019-06-13","14","18","26","3","18","26","14","","0","5","4","4.5","7","991.1","8","10.8","56","43","8","10.8"
"2019-06-14","7","13","29","-1.4","13","29","7","","0","6","4","3.6","6","997.4","5.5","10.4","61","35","5.5","10.4"
"2019-06-15","10","17","33","2","17","33","10","","0","2","6","1.9","4","996.6","6.8","11.5","58","38","6.8","11.5"
